id_cliente,nombre,apellido,genero,fecha_nacimiento,provincia,segmento_cliente,estado_cliente
CLI005915,Karla,Rodríguez Castro,Femenino,1964-10-09,Hereda,Joven,Activo
CLI004345,Daniel,Ramírez Chacón,Masculino,1964-05-17,Cartago,Premium,Activo
CLI003958,Ximena,Gómez Brenes,Femenino,1983-05-03,Guanacaste,Joven,Activo
CLI005571,Marcela,Cordero Quesada,Femenino,1966-03-10,Alajuela,Básico,Activo
CLI005134,Andrés,Calderón Jiménez,Masculino,1960-05-08,Cartago,Estándar,Activo
CLI001602,Sofía,Rodríguez Rojas,Femenino,1983-04-29,Alajuela,Premium,Inactivo
CLI003898,Karla,Vega Bolaños,Femenino,1973-04-06,Puntarenas,Joven,Activo
CLI000398,Cristina,Hernández Hernández,Femenino,2002-03-10,Alajuela,Empresarial,Activo
CLI004659,Catalina,Chacón Hernández,Femenino,1967-10-17,San José,Joven,Activo
CLI005788,Silvia,Bolaños Rojas,Femenino,1995-11-01,Cartago,Premium,Inactivo
CLI004663,Sergio,Jiménez Chacón,Masculino,1968-10-20,Alajuela,Premium,Activo
CLI006650,Tatiana,Araya González,Femenino,2002-12-13,Guanacaste,Empresarial,Activo
CLI002783,Silvia,Vargas Vargas,Femenino,1957-04-02,Guanacaste,Básico,Activo
CLI001357,Miguel,González Alvarado,Masculino,1954-07-23,San José,Empresarial,Activo
CLI005452,Patricia,Calderón Jiménez,Femenino,1986-06-10,Cartago,Básico,Activo
CLI002459,Karla,Castro Espinoza,Femenino,1961-03-03,Heredia,Básico,Activo
CLI006406,Gerardo,Brenes Salazar,Masculino,1960-01-17,Limón,Estándar,Inactivo
CLI003567,Ximena,Sánchez Quesada,Femenino,1991-09-02,Cartago,Joven,Activo
CLI007384,Paola,Vega Espinoza,Femenino,1991-05-16,Alajuela,Joven,Activo
CLI006232,Diego,Rodríguez Monge,Masculino,1961-07-07,San José,Joven,Activo
CLI000696,Raúl,Carmona Mora,Masculino,1957-01-16,Heredia,Básico,Activo
CLI001256,Felipe,Mora Quesada,Masculino,1962-01-19,San José,Estándar,Activo
CLI003229,José,Bolaños Vargas,Masculino,1968-07-27,San José,Premium,Activo
CLI006176,Gabriela,Hernández Ureña,Femenino,1980-02-12,Cartago,Joven,Activo
CLI006570,Ximena,Sánchez Rodríguez,Femenino,1999-09-24,Guanacaste,Empresarial,Inactivo
CLI002064,Gerardo,Espinoza Campos,Masculino,1983-06-24,San José,Joven,Activo
CLI001045,Pablo,Campos Alvarado,Masculino,1964-09-27,Limón,Empresarial,Activo
CLI003687,Cristina,Salazar Zúñiga,Femenino,1978-01-06,Heredia,Premium,Activo
CLI007206,Cristina,Carmona Vega,Femenino,1984-01-03,Guanacaste,Joven,Activo
CLI003776,Marco,Fonseca Vega,Masculino,1977-11-12,San José,Estándar,Activo
CLI007809,Valeria,Cordero Castro,Femenino,1968-09-09,Alajuela,Básico,Activo
CLI001883,Marisol,Monge Campos,Femenino,2000-06-30,Cartago,Estándar,Activo
CLI007023,Rodrigo,Sánchez Madrigal,Masculino,1961-05-31,San José,Estándar,Activo
CLI007968,Valeria,Calderón Villalobos,Femenino,1969-04-25,Puntarenas,Básico,Activo
CLI006209,Adriana,Rodríguez Ureña,Femenino,1962-06-25,Guanacaste,Estándar,Activo
CLI005119,Paola,Solano Rojas,Femenino,1995-11-20,Heredia,Básico,Activo
CLI005396,Manuel,Campos Garro,Masculino,1999-08-08,Puntarenas,Básico,Activo
CLI001778,Raúl,Zúñiga Vega,Masculino,1981-02-24,cartago,Estándar,Activo
CLI003164,Alejandro,Quesada Madrigal,Masculino,1960-01-17,Puntarenas,Joven,Activo
CLI002032,Adrián,Carmona Chacón,Masculino,1981-07-01,Cartago,Premium,Activo
CLI000525,Patricia,Hernández Salazar,Femenino,1988-07-23,Puntarenas,Premium,Activo
CLI005338,Roberto,Cordero Méndez,Masculino,2002-05-04, Alajuela,Básico,Activo
CLI001217,Patricia,Rodríguez Rojas,Femenino,2000-09-15,Guanacaste,Básico,Activo
CLI003825,Manuel,Solano Brenes,Masculino,1990-12-05,Puntarenas,Básico,Activo
CLI001389,Sergio,González Carmona,Masculino,1990-02-16,Limón,Empresarial,Activo
CLI002269,Silvia,Mora Espinoza,Femenino,1969-11-08,Heredia,Empresarial,Activo
CLI001527,Marco,Espinoza Calderón,Masculino,1965-04-10,Puntarenas,Empresarial,Activo
CLI004375,Valeria,Hernández Bolaños,Femenino,1961-01-03,Guanacaste,Estándar,Activo
CLI002107,Ricardo,Sánchez Zúñiga,Masculino,1952-10-25,Cartago,Estándar,Activo
CLI003355,Carolina,González Hernández,Femenino,1963-10-25,Guanacaste,Básico,Activo
CLI006514,María,Espinoza Sánchez,Femenino,1952-03-28,Limón,Empresarial,Activo
CLI003893,Patricia,Bolaños Vega,Femenino,1978-01-23,Alajuela,Premium,Activo
CLI003252,Raúl,Méndez González,Masculino,2001-11-01,Guanacaste,Joven,Activo
CLI001957,Mónica,Méndez Ureña,Femenino,1967-12-07,Puntarenas,Joven,Inactivo
CLI005360,Felipe,Cordero Zúñiga,Masculino,1952-01-23,Heredia,Joven,Activo
CLI002897,Ana,Campos Calderón,Femenino,2006-10-21,Puntarenas,Empresarial,Activo
CLI004361,Karla,Gómez Villalobos,Femenino,1994-10-23,Limón,Estándar,Activo
CLI003213,Catalina,Bolaños González,Femenino,1987-08-16,Hereda,Joven,Activo
CLI002052,Marcela,Hernández Madrigal,Femenino,1994-08-26,Puntarenas,Premium,Inactivo
CLI002508,Marco,Campos Mora,Masculino,1981-11-07,Puntarenas,Joven,Activo
CLI001432,Ricardo,Vargas Villalobos,Masculino,1954-12-28,Puntarenas,Empresarial,Activo
CLI003559,Adrián,Chacón Bolaños,Masculino,1959-05-13,Alajuela,Joven,Activo
CLI006465,Felipe,Araya Méndez,Masculino,1963-01-18,San José,Premium,Inactivo
CLI001430,Carolina,Araya Villalobos,Femenino,2002-12-04,Cartago,Joven,Activo
CLI005624,Kevin,Alvarado Espinoza,Masculino,2004-11-23,Heredia,Empresarial,Activo
CLI000500,Paola,Rojas Madrigal,Femenino,2006-01-03,Cartgago,Premium,Activo
CLI004736,Valeria,Rodríguez Madrigal,Femenino,2000-07-06,Limón,Empresarial,Activo
CLI000537,Luis,Monge Brenes,Masculino,1951-07-08,San José,Básico,Activo
CLI001949,Alejandro,Chacón Castro,Masculino,1984-01-02,Cartago,Empresarial,Activo
CLI006638,Javier,Quesada Monge,Masculino,1957-10-30,Cartago,Joven,Activo
CLI006945,Cristina,Vega Hernández,Femenino,1979-03-20,Cartago,Básico,Activo
CLI000043,Mónica,Fonseca Mora,Femenino,1986-05-22,Puntarenas,Premium,Activo
CLI000545,Gabriela,Alvarado Mora,Femenino,1986-10-08,Alajuela,Empresarial,Activo
CLI002556,Pablo,Quesada Jiménez,Masculino,1954-05-18,Cartago,Premium,Activo
CLI005276,Silvia,Navarro Rodríguez,Femenino,1980-11-14,Cartago,Básico,Activo
CLI000707,Fabiola,Garro Ramírez,Femenino,1979-08-01,Guanacaste,Joven,Activo
CLI007215,Iván,Zúñiga Salazar,Masculino,1998-05-04,Guanacaste,Premium,Activo
CLI004013,Mauricio,Vega Quesada,Masculino,1981-06-05,San José,Joven,Activo
CLI005003,Felipe,Salazar Calderón,Masculino,1961-06-28,Heredia,Básico,Activo
CLI003144,Kevin,Chacón Carmona,Masculino,1978-12-07,Alajuela,Joven,Activo
CLI004438,Esteban,Méndez Monge,Masculino,1985-08-27,San José,Básico,Activo
CLI007333,Ximena,Carmona Fonseca,Femenino,1954-06-12,Guanacaste,Básico,Activo
CLI000142,Daniel,Bolaños Espinoza,Masculino,1983-12-03,Cartago,Joven,Activo
CLI001109,Yolanda,Solano Ureña,Femenino,1989-01-18,Heredia,Estándar,Activo
CLI006390,Raúl,Salazar Carmona,Masculino,1956-04-08,Hereda,Empresarial,Activo
CLI003035,Ximena,Bolaños Rodríguez,Femenino,1980-02-24,Alajuela,Básico,Activo
CLI005553,Alejandra,Calderón Sánchez,Femenino,1961-05-20,San José,Estándar,Activo
CLI002851,Lucía,Rodríguez Fonseca,Femenino,1961-11-15,San José,Joven,Activo
CLI007988,Kevin,Villalobos Rojas,Masculino,2002-03-25, Alajuela,Empresarial,Inactivo
CLI006325,Raúl,Madrigal Chacón,Masculino,1994-09-01,San José,Empresarial,Activo
CLI001280,Sergio,Salazar Jiménez,Masculino,2001-04-26,Limón,Estándar,Activo
CLI004965,Kevin,Cordero Garro,Masculino,1960-09-24,Limón,Básico,Inactivo
CLI002724,Iván,Navarro Cordero,Masculino,1967-12-03,Puntarenas,Premium,Activo
CLI006050,María,Rojas Chacón,Femenino,1989-08-01,Guanacaste,Básico,Activo
CLI002842,Adriana,Castro Ramírez,Femenino,1972-05-09,Guanacaste,Premium,Activo
CLI002862,Francisco,Cordero Garro,Masculino,1960-10-06,San José,Estándar,Activo
CLI007323,Natalia,Vargas Rodríguez,Femenino,1982-12-31,Cartago,Básico,Inactivo
CLI004165,Ximena,Pérez Rojas,Femenino,1951-07-16,Alajuela,Joven,Activo
CLI005490,Patricia,Mora Gómez,Femenino,1955-05-13,Limón,Empresarial,Inactivo
CLI001204,Rebeca,Cordero Alvarado,Femenino,1961-08-28,Cartago,Joven,Activo
CLI000562,Marcela,Alvarado Campos,Femenino,1989-02-10,Guanacaste,Estándar,Activo
CLI003512,Karla,Brenes Ureña,Femenino,1984-03-11,Puntarenas,Premium,Activo
CLI004993,Adriana,Ureña Solano,Femenino,1965-01-13,Cartgago,Empresarial,Activo
CLI007484,Melissa,Espinoza González,Femenino,2001-07-02,Alajuela,Premium,Activo
CLI003362,Francisco,Rodríguez Chacón,Masculino,1973-08-25,Cartago,Premium,Activo
CLI002399,Carolina,Gómez Brenes,Femenino,1961-10-17,Cartago,Estándar,Activo
CLI005285,Fernando,Chacón Navarro,Masculino,1961-02-12,Puntarenas,Básico,Activo
CLI003530,Rebeca,Monge Ramírez,Femenino,2002-08-26,Cartago,Básico,Activo
CLI003482,Karla,Rodríguez Calderón,Femenino,1972-04-06,Alajuela,Premium,Activo
CLI000417,Karla,Bolaños Araya,Femenino,1954-12-29,Guanacaste,Empresarial,Activo
CLI002186,Eduardo,Villalobos Cordero,Masculino,2002-03-03,San José,Estándar,Activo
CLI007948,Gabriela,Mora Rodríguez,Femenino,1983-03-16,Cartago,Estándar,Inactivo
CLI002354,Esteban,Fonseca Monge,Masculino,1980-07-18,Alajuela,Empresarial,Activo
CLI002356,Tatiana,Espinoza Calderón,Femenino,1967-06-03,Guanacaste,Empresarial,Activo
CLI007946,Fabiola,Carmona Rodríguez,Femenino,1951-09-04,Alajuela,Empresarial,Activo
CLI004947,José,Rodríguez Sánchez,Masculino,2000-03-09,Cartago,Joven,Activo
CLI003020,Marcela,Quesada Castro,Femenino,1972-12-04,Guanacaste,Estándar,Activo
CLI006091,Luis,Ureña Bolaños,Masculino,1977-08-27,Heredia,Empresarial,Inactivo
CLI006479,Óscar,Madrigal Salazar,Masculino,1992-02-17,Heredia,Estándar,Inactivo
CLI004421,Yolanda,Gómez Fonseca,Femenino,1994-03-15,Limón,Empresarial,Activo
CLI007994,Adrián,Zúñiga Quesada,Masculino,1982-07-17,San José,Básico,Activo
CLI005463,Kevin,Zúñiga Sánchez,Masculino,1983-08-01,Alajuela,Joven,Activo
CLI003873,Esteban,Araya Alvarado,Masculino,2004-08-20,Guanacaste,Joven,Activo
CLI002633,Carolina,Campos Zúñiga,Femenino,1961-10-31,Hereda,Premium,Activo
CLI007728,Mauricio,Sánchez Villalobos,Masculino,1974-05-07,Guanacaste,Premium,Activo
CLI005805,Tatiana,Solano Vargas,Femenino,2003-02-15,San José,Básico,Activo
CLI003435,Daniel,Espinoza Zúñiga,Masculino,1999-11-09,Cartago,Empresarial,Activo
CLI002299,Adrián,González Ramírez,Masculino,1990-11-18,San José,Premium,Inactivo
CLI002787,Daniel,Alvarado Salazar,Masculino,1957-08-13,Cartago,Premium,Activo
CLI002672,María,Navarro Campos,Femenino,1962-08-22,Puntarenas,Básico,Activo
CLI005596,Alejandra,Méndez Rodríguez,Femenino,1998-03-13,Heredia,Estándar,Inactivo
CLI003254,Paola,Villalobos Chacón,Femenino,1999-08-07,San José,Estándar,Activo
CLI001029,Marisol,Araya Quesada,Femenino,1966-12-21,San José,Premium,Activo
CLI004130,Natalia,Gómez Carmona,Femenino,1975-08-15,Limón,Joven,Activo
CLI005570,Ana,Navarro Calderón,Femenino,1954-03-30,Puntarenas,Joven,Activo
CLI003242,Mónica,Carmona Madrigal,Femenino,1967-01-29,Cartago,Estándar,Activo
CLI004295,Marisol,Solano Pérez,Femenino,1984-07-31,Alajuela,Empresarial,Activo
CLI005365,Alejandra,Navarro Rodríguez,Femenino,1966-04-13,Heredia,Estándar,Activo
CLI005087,Mónica,Brenes Brenes,Femenino,1985-08-09,Limón,Premium,Activo
CLI001546,Patricia,Solano Jiménez,Femenino,1986-01-01,Alajuela,Joven,Activo
CLI003907,Luis,Solano Pérez,Masculino,1957-01-19,Alajuela,Estándar,Activo
CLI005038,Andrés,Gómez Garro,Masculino,1989-12-30,Puntarenas,Básico,Activo
CLI005988,Eduardo,Brenes Garro,Masculino,2002-10-20,San José,Estándar,Activo
CLI000104,Rebeca,Ramírez Campos,Femenino,1994-11-30,Puntarenas,Básico,Activo
CLI005946,Gabriela,González Castro,Femenino,1968-07-07, Heredia,Premium,Activo
CLI002180,Roberto,Mora Mora,Masculino,1983-11-18,Limón,Empresarial,Activo
CLI005439,Alejandro,Rojas Monge,Masculino,1988-04-04,Guanacaste,Joven,Activo
CLI007131,Luis,Espinoza Zúñiga,Masculino,1970-01-10,Alajuela,Empresarial,Inactivo
CLI001736,Tatiana,Villalobos Villalobos,Femenino,1983-02-07,Limón,Joven,Activo
CLI001720,Marco,Jiménez Espinoza,Masculino,1973-06-20,Cartago,Básico,Activo
CLI004753,Andrés,Hernández Fonseca,Masculino,1997-09-08,Heredia,Básico,Activo
CLI002660,Karla,Vargas Ureña,Femenino,1960-06-07,LIMON,Básico,Activo
CLI007959,Ricardo,Garro Espinoza,Masculino,1996-02-28,Limón,Premium,Activo
CLI005526,Andrea,Ureña González,Femenino,1978-07-10,San José,Empresarial,Inactivo
CLI007198,Ricardo,Campos Quesada,Masculino,1992-01-14,Puntarenas,Básico,Activo
CLI007814,Adrián,Rodríguez Madrigal,Masculino,1997-04-23,Alajuela,Básico,Activo
CLI005584,Cristina,Zúñiga Méndez,Femenino,1961-08-30,Cartago,Premium,Activo
CLI004508,Manuel,Castro Fonseca,Masculino,1976-03-27,San José,Premium,Activo
CLI006014,Marisol,Vargas Vargas,Femenino,1960-12-07,Heredia,Empresarial,Activo
CLI007599,Ximena,Monge Garro,Femenino,1990-11-07,San José,Premium,Inactivo
CLI000418,Tatiana,Vega Salazar,Femenino,1964-06-06,Heredia,Empresarial,Activo
CLI005913,Catalina,Ramírez Mora,Femenino,1974-09-13,Limón,Joven,Activo
CLI007472,Verónica,Navarro Navarro,Femenino,1978-04-22,Puntarenas,Joven,Activo
CLI000975,Natalia,Sánchez Villalobos,Femenino,1989-04-08,Puntarenas,Estándar,Activo
CLI007408,Manuel,Rojas Vargas,Masculino,1998-11-05,Alajuela,Estándar,Activo
CLI006679,Natalia,Sánchez Monge,Femenino,1978-05-15,Limón,Empresarial,Activo
CLI007401,Roberto,Alvarado Pérez,Masculino,1973-09-30,Alajuela,Empresarial,Activo
CLI006905,Vanessa,Méndez Méndez,Femenino,1989-04-11,Hereda,Básico,Activo
CLI002248,Catalina,González Carmona,Femenino,1998-11-01,Guanacaste,Básico,Activo
CLI004247,Natalia,Fonseca Gómez,Femenino,1956-02-11,Puntarenas,Empresarial,Activo
CLI006425,Roberto,Solano Gómez,Masculino,1990-07-14,San José,Básico,Activo
CLI005724,Sergio,Cordero Monge,Masculino,1981-04-09,Cartago,Joven,Activo
CLI006361,Karla,Bolaños Gómez,Femenino,1989-07-14,Guanacaste,Básico,Activo
CLI002668,Manuel,Gómez Rodríguez,Masculino,1992-07-24,Guanacaste,Básico,Activo
CLI000987,Marisol,Carmona Ureña,Femenino,1994-10-27,Guanacaste,Estándar,Activo
CLI007579,Laura,Méndez Castro,Femenino,1968-05-10,Guanacaste,Básico,Activo
CLI002207,Patricia,Espinoza Alvarado,Femenino,2004-02-15,Cartago,Estándar,Activo
CLI004827,Pablo,González Sánchez,Masculino,1999-06-12,San José,Estándar,Activo
CLI002523,Ricardo,Hernández Mora,Masculino,1966-11-30,Cartago,Estándar,Activo
CLI002658,Marcela,Mora Hernández,Femenino,1973-09-06,Guanacaste,Empresarial,Activo
CLI007655,Sofía,Vega Vega,Femenino,1994-10-16,Alajuela,Empresarial,Activo
CLI001338,María,Vega Castro,Femenino,1982-09-22,San José,Estándar,Activo
CLI004593,María,Navarro Vega,Femenino,2008-04-03,Alajuela,Joven,Activo
CLI002137,Eduardo,Zúñiga Rodríguez,Masculino,1984-07-02,San José,Empresarial,Inactivo
CLI006124,Andrés,Pérez Quesada,Masculino,1962-09-03,Puntarenas,Estándar,Activo
CLI005875,Alejandro,González Sánchez,Masculino,1963-04-17,Limón,Premium,Activo
CLI001904,Andrés,Madrigal Vargas,Masculino,1962-04-27,San José,Básico,Activo
CLI006286,Valeria,Méndez Brenes,Femenino,1994-06-10,Cartago,Joven,Activo
CLI000864,Luis,Méndez Mora,Masculino,2008-04-07,Limón,Premium,Activo
CLI004518,Marisol,Méndez Méndez,Femenino,2007-01-13,Puntarenas,Estándar,Activo
CLI007125,Carolina,Fonseca Ureña,Femenino,1994-09-14,Limón,Joven,Inactivo
CLI002481,Ana,Espinoza Solano,Femenino,1955-06-13,Alajuela,Estándar,Activo
CLI006852,Daniel,Méndez Madrigal,Masculino,1967-01-30,Cartago,Básico,Activo
CLI000382,Miguel,Brenes Quesada,Masculino,1976-12-20,Guanacaste,Básico,Activo
CLI005229,María,Castro Bolaños,Femenino,1977-04-01,San José,Joven,Activo
CLI003992,Lucía,González Méndez,Femenino,1954-03-06,Limón,Joven,Activo
CLI001412,Catalina,Pérez Ureña,Femenino,1978-03-08,Puntarenas,Joven,Activo
CLI006639,Catalina,Garro Fonseca,Femenino,1960-01-08,San José,Joven,Activo
CLI005853,Mauricio,Navarro Carmona,Masculino,1962-03-14,Alajuela,Joven,Activo
CLI005450,Daniela,Bolaños Garro,Femenino,1969-05-15,Puntarenas,Básico,Activo
CLI006219,Gerardo,Mora Araya,Masculino,1964-01-21,Cartago,Premium,Activo
CLI007411,Mauricio,Calderón Navarro,Masculino,1960-06-24,San José,Empresarial,Inactivo
CLI001419,Natalia,Fonseca Jiménez,Femenino,1983-06-06,Puntarenas,Básico,Activo
CLI005711,Lucía,Vargas Cordero,Femenino,1985-06-21,San José,Joven,Activo
CLI001299,Mónica,Jiménez Villalobos,Femenino,2003-11-28,San José,Premium,Activo
CLI001288,Lucía,Araya Salazar,Femenino,1957-05-16,San José,Básico,Activo
CLI002315,Patricia,Villalobos Rodríguez,Femenino,2004-06-29,Heredia,Básico,Activo
CLI006973,Carlos,Monge Garro,Masculino,1991-12-04,Guanacaste,Empresarial,Activo
CLI005592,Esteban,Alvarado Vargas,Masculino,1982-07-21,Guanacaste,Estándar,Activo
CLI002378,Valeria,Araya Araya,Femenino,1990-12-27,San José,Básico,Activo
CLI000580,Raúl,Sánchez Araya,Masculino,1953-12-27,Guanacaste,Empresarial,Activo
CLI005674,Francisco,Mora Zúñiga,Masculino,1951-12-12,Alajuela,Premium,Activo
CLI002228,Adriana,Campos Quesada,Femenino,1963-11-24,San José,Básico,Activo
CLI002661,Daniel,Rojas Campos,Masculino,1962-07-04,Puntarenas,Joven,Activo
CLI006664,Esteban,González Rojas,Masculino,1971-01-04,Puntarenas,Empresarial,Activo
CLI007116,Silvia,Garro Villalobos,Femenino,1980-10-15,San José,Empresarial,Activo
CLI003005,Sofía,Bolaños Vargas,Femenino,1980-01-09,Alajuela,Básico,Activo
CLI001601,Daniela,Pérez Ramírez,Femenino,1955-12-22,San José,Premium,Activo
CLI002322,Felipe,González Zúñiga,Masculino,1995-02-15,Heredia,Básico,Activo
CLI004131,Sofía,Bolaños González,Femenino,1959-11-11,Cartgago,Básico,Activo
CLI001712,Manuel,Navarro Carmona,Masculino,1976-07-30,Heredia,Premium,Activo
CLI004588,Alejandra,Madrigal Brenes,Femenino,1974-02-24,Heredia,Joven,Activo
CLI001051,Verónica,Chacón Espinoza,Femenino,1982-03-22,CARTAGO,Empresarial,Activo
CLI003040,José,Hernández Monge,Masculino,1990-07-19,Puntarenas,Empresarial,Activo
CLI004148,Óscar,Espinoza Chacón,Masculino,2000-02-27,Alajuela,Empresarial,Activo
CLI004948,Ana,Pérez Madrigal,Femenino,1976-03-30,Guanacaste,Básico,Activo
CLI004050,Fernando,Araya Ramírez,Masculino,1964-02-18,Alajuela,Básico,Inactivo
CLI007223,Verónica,Araya Monge,Femenino,1988-09-21, Puntarenas,Básico,Activo
CLI005738,Raúl,Ureña Rodríguez,Masculino,1972-04-25,Puntarenas,Joven,Activo
CLI006619,Rodrigo,Brenes Bolaños,Masculino,1969-12-18,Guanacaste,Joven,Activo
CLI004838,Adriana,Espinoza Vargas,Femenino,1969-04-23,San José,Básico,Activo
CLI001163,Adriana,Castro Chacón,Femenino,1960-06-11,Hereda,Premium,Activo
CLI004891,Javier,Brenes Cordero,Masculino,1972-08-06,Hereda,Empresarial,Activo
CLI007373,Daniel,Méndez Bolaños,Masculino,1983-08-02,Puntarenas,Empresarial,Inactivo
CLI006019,Diego,Pérez Ureña,Masculino,2003-12-23,Alajuela,Empresarial,Activo
CLI005050,Ricardo,Araya Mora,Masculino,1978-05-21,Cartago,Básico,Activo
CLI002947,Ricardo,Bolaños Cordero,Masculino,1959-03-15, Puntarenas,Joven,Activo
CLI005086,Andrea,Ramírez Jiménez,Femenino,2000-09-18,Puntarenas,Estándar,Activo
CLI000681,Luis,Méndez Castro,Masculino,1996-11-22,San José,Joven,Activo
CLI005208,Manuel,Salazar Ramírez,Masculino,1990-12-22,Heredia,Empresarial,Activo
CLI001874,Daniela,Navarro Alvarado,Femenino,1988-08-21,Alajuela,Estándar,Activo
CLI006853,Gabriela,Villalobos Alvarado,Femenino,1983-11-25,Alajuela,Joven,Activo
CLI003606,Karla,Chacón Bolaños,Femenino,1977-12-18,Puntarenas,Básico,Activo
CLI001076,Esteban,Zúñiga Solano,Masculino,1977-08-24,Cartago,Básico,Activo
CLI004614,Yolanda,Navarro Alvarado,Femenino,1992-08-09,Alajuela,Básico,Activo
CLI003348,Diego,Alvarado Espinoza,Masculino,1973-12-12,Alajuela,Empresarial,Inactivo
CLI006963,Miguel,Cordero Rojas,Masculino,1975-01-30,Alajuela,Empresarial,Activo
CLI003831,Adrián,Rojas Mora,Masculino,1967-02-24,Cartgago,Premium,Inactivo
CLI003839,Patricia,Hernández González,Femenino,2004-11-21,Heredia,Premium,Activo
CLI002097,Óscar,Calderón Mora,Masculino,1974-09-02,Alajuela,Básico,Activo
CLI000810,Andrés,Rodríguez Gómez,Masculino,1952-10-18,Limón,Premium,Activo
CLI007560,Diego,Gómez Salazar,Masculino,1982-01-11,San José,Joven,Activo
CLI006750,Tatiana,Pérez Rojas,Femenino,1964-12-12,Limón,Estándar,Activo
CLI006012,Carolina,Mora Rojas,Femenino,1956-10-22,Cartago,Empresarial,Activo
CLI001093,Juan,González Cordero,Masculino,1970-08-17,San José,Estándar,Activo
CLI007764,Sergio,Quesada Campos,Masculino,1966-03-31,Alajuela,Premium,Activo
CLI003417,Rebeca,Jiménez Monge,Femenino,1962-03-13,Puntarenas,Empresarial,Activo
CLI006215,Mauricio,Espinoza Méndez,Masculino,1991-07-15,Alajuela,Básico,Activo
CLI002493,Víctor,Jiménez Salazar,Masculino,1951-12-27,Limón,Empresarial,Activo
CLI006227,Luis,Cordero Brenes,Masculino,2004-05-31,Guanacaste,Premium,Activo
CLI004099,Alejandra,Jiménez Villalobos,Femenino,1981-03-01,Guanacaste,Estándar,Activo
CLI002129,Laura,Salazar Monge,Femenino,1968-10-05,Guanacaste,Premium,Activo
CLI003734,Raúl,Pérez Bolaños,Masculino,1954-01-02,Alajuela,Premium,Activo
CLI003731,Víctor,Espinoza Alvarado,Masculino,2006-08-13,Cartago,Premium,Activo
CLI000501,Juan,Ramírez Ramírez,Masculino,1961-07-15,Cartago,Básico,Activo
CLI000115,Eduardo,Mora Campos,Masculino,1974-05-28,Heredia,Empresarial,Activo
CLI005116,Eduardo,Quesada Fonseca,Masculino,1957-09-19,Alajuela,Estándar,Activo
